age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
59,blue-collar,married,,no,139,no,no,unknown,5,jun,153,1,-1,0,unknown,no
38,management,married,tertiary,no,881,no,yes,unknown,6,jun,,2,-1,0,unknown,no
31,technician,single,tertiary,no,-167,yes,no,unknown,2,jun,41,5,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,889,no,yes,unknown,18,jun,362,1,-1,0,unknown,no
34,blue-collar,married,primary,no,3868,yes,no,cellular,18,may,134,1,350,1,failure,no
32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,-1,0,unknown,no
52,admin.,married,secondary,no,1933,yes,no,unknown,21,may,153,4,-1,0,unknown,no
49,admin.,married,,no,1101,no,no,cellular,18,aug,29,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,1472,yes,no,cellular,20,nov,769,4,-1,0,unknown,no
46,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523,1,87,2,,yes
38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,jun,163,2,-1,0,unknown,no
43,blue-collar,married,primary,no,479,yes,no,cellular,14,may,293,2,370,2,failure,no
48,technician,married,secondary,no,101,yes,no,cellular,29,jan,414,2,192,3,failure,no
39,management,married,tertiary,no,1241,yes,no,cellular,5,jun,138,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,541,yes,no,cellular,12,may,341,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,176,yes,no,unknown,12,may,157,5,-1,0,unknown,no
33,technician,single,tertiary,no,443,no,no,cellular,11,aug,240,5,-1,0,unknown,no
43,blue-collar,married,secondary,no,173,no,yes,telephone,9,jul,238,8,-1,0,unknown,no
60,management,divorced,secondary,no,773,yes,yes,unknown,16,may,597,22,-1,0,unknown,no
79,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,,yes
39,services,married,secondary,no,9374,yes,no,unknown,20,may,273,1,-1,0,unknown,no
31,technician,single,secondary,no,4040,yes,no,unknown,2,jun,213,2,-1,0,unknown,no
45,management,married,tertiary,no,1323,yes,no,cellular,17,nov,550,1,-1,0,unknown,no
36,services,single,secondary,no,-330,yes,no,unknown,27,may,256,2,-1,0,unknown,no
54,technician,single,,no,447,yes,no,unknown,5,may,742,2,-1,0,unknown,no
37,admin.,married,secondary,no,581,yes,yes,cellular,23,jul,203,4,-1,0,unknown,no
34,technician,single,secondary,no,232,no,no,cellular,7,jul,130,1,-1,0,unknown,no
39,technician,married,secondary,no,375,yes,yes,telephone,17,apr,777,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,2823,yes,no,unknown,14,may,858,1,-1,0,unknown,yes
60,retired,married,secondary,no,2516,yes,yes,cellular,4,feb,279,3,266,1,failure,no
59,unemployed,divorced,secondary,no,7469,no,no,cellular,15,oct,68,1,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,4,yes,no,cellular,16,jul,158,1,-1,0,unknown,no
62,unknown,married,secondary,no,367,no,no,telephone,2,mar,139,5,-1,0,unknown,no
34,management,married,tertiary,no,4859,no,no,cellular,20,aug,262,2,112,2,failure,no
38,management,married,tertiary,no,0,no,no,cellular,12,aug,119,2,-1,0,unknown,no
50,blue-collar,divorced,primary,no,5,no,no,cellular,7,jul,118,1,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,29,aug,255,2,-1,0,unknown,no
38,management,divorced,tertiary,no,-199,yes,no,cellular,18,may,15,3,-1,0,unknown,no
50,blue-collar,married,secondary,no,3988,no,no,unknown,30,jun,165,4,-1,0,unknown,no
34,admin.,single,secondary,no,239,no,no,unknown,5,oct,6,1,-1,0,unknown,no
30,technician,single,tertiary,no,1081,no,no,cellular,6,aug,377,2,-1,0,unknown,no
48,blue-collar,married,primary,no,329,no,yes,telephone,23,jul,85,6,-1,0,unknown,no
42,blue-collar,married,primary,no,454,yes,no,cellular,4,feb,23,3,-1,0,unknown,no
43,services,married,secondary,no,2478,yes,no,cellular,28,jan,347,1,230,1,failure,no
41,technician,single,tertiary,no,1104,no,no,unknown,9,jun,352,1,-1,0,unknown,no
60,unemployed,divorced,secondary,no,4,no,no,telephone,5,feb,882,2,-1,0,unknown,no
39,blue-collar,single,primary,no,446,yes,no,unknown,12,may,183,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,239,no,no,unknown,29,may,385,2,-1,0,unknown,no
43,self-employed,married,tertiary,no,6424,no,no,cellular,20,nov,55,1,-1,0,unknown,no
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no
49,management,married,tertiary,no,413,no,yes,cellular,31,jul,196,4,-1,0,unknown,no
36,unemployed,single,secondary,no,851,no,no,cellular,2,jun,368,2,-1,0,unknown,no
32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
51,entrepreneur,married,secondary,no,653,yes,no,cellular,20,nov,16,9,112,37,,no
56,management,married,secondary,no,3164,no,no,unknown,20,jun,245,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,431,yes,no,unknown,12,may,29,1,-1,0,unknown,no
47,services,married,secondary,no,651,no,yes,cellular,16,jul,325,2,-1,0,unknown,no
36,admin.,married,secondary,no,746,yes,no,cellular,17,nov,581,3,-1,0,unknown,no
31,technician,single,secondary,no,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,no
44,management,single,secondary,no,3684,yes,no,cellular,17,nov,35,3,-1,0,unknown,no
42,unemployed,married,secondary,no,202,no,no,unknown,5,jun,257,1,-1,0,unknown,no
46,services,married,secondary,no,250,no,no,cellular,18,aug,166,6,-1,0,unknown,no
50,admin.,single,secondary,no,26,no,yes,telephone,24,jul,179,4,-1,0,unknown,no
35,technician,single,tertiary,no,458,yes,no,unknown,21,may,1091,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,-1,0,unknown,no
52,technician,married,secondary,no,945,no,no,unknown,20,jun,16,8,-1,0,unknown,no
46,technician,divorced,tertiary,no,405,yes,no,unknown,15,may,231,1,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,unknown,no
49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64,6,-1,0,unknown,no
47,blue-collar,married,primary,no,9346,no,no,cellular,,22-Aug,19,21,-1,0,unknown,no
28,student,single,secondary,no,246,yes,no,unknown,14,may,162,4,-1,0,unknown,no
57,blue-collar,married,primary,no,2892,yes,no,unknown,4,jun,235,5,-1,0,unknown,no
33,management,married,secondary,no,350,yes,no,cellular,13,may,205,1,350,2,failure,no
55,retired,divorced,tertiary,no,816,no,no,cellular,18,nov,113,3,-1,0,unknown,no
43,admin.,married,secondary,no,324,no,no,cellular,8,aug,629,4,-1,0,unknown,no
38,admin.,married,tertiary,no,605,no,no,cellular,18,nov,147,2,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,yes,telephone,13,aug,60,2,-1,0,unknown,no
34,management,married,tertiary,no,1054,no,no,cellular,11,aug,101,3,-1,0,unknown,no
51,blue-collar,married,primary,no,4712,no,no,telephone,20,nov,172,2,-1,0,unknown,no
44,admin.,single,,no,3,yes,no,unknown,13,may,443,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,339,yes,no,unknown,14,may,234,2,-1,0,unknown,no
46,blue-collar,married,,no,401,yes,no,unknown,6,may,306,2,-1,0,unknown,no
45,services,married,secondary,no,307,no,yes,cellular,17,jul,147,3,-1,0,unknown,no
32,management,single,tertiary,no,2770,no,no,telephone,6,feb,44,9,-1,0,unknown,no
27,technician,single,secondary,no,2430,yes,no,unknown,28,may,297,1,-1,0,unknown,no
35,student,married,tertiary,no,387,yes,no,cellular,8,may,1024,3,347,3,failure,yes
38,technician,single,secondary,no,42,yes,no,unknown,7,may,195,2,-1,0,unknown,no
47,blue-collar,married,tertiary,no,1707,no,no,cellular,27,aug,71,7,-1,0,unknown,no
49,management,divorced,tertiary,no,348,no,no,cellular,30,oct,125,1,-1,0,unknown,yes
40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,216,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,1407,yes,no,cellular,21,nov,14,7,-1,0,unknown,no
44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,unknown,no
28,services,single,secondary,no,1059,no,no,cellular,4,feb,146,5,276,1,,no
37,blue-collar,married,secondary,no,22341,yes,no,cellular,17,nov,175,1,-1,0,unknown,no
32,technician,married,secondary,no,444,no,no,cellular,29,aug,63,2,-1,0,unknown,no
42,management,divorced,tertiary,no,826,no,no,telephone,29,jul,316,3,-1,0,unknown,no
51,unemployed,married,secondary,no,1416,no,no,cellular,9,sep,345,1,-1,0,unknown,yes
27,admin.,single,secondary,no,4590,yes,no,cellular,13,aug,75,1,442,2,failure,no
32,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,103,yes,no,cellular,12,may,153,1,-1,0,unknown,no
50,management,married,tertiary,no,89,no,no,unknown,20,jun,35,2,-1,0,unknown,no
31,self-employed,single,secondary,no,762,no,no,cellular,11,aug,312,3,-1,0,unknown,no
45,technician,single,secondary,no,-55,no,no,cellular,29,jan,78,3,197,1,failure,no
52,unemployed,married,primary,no,3175,no,no,cellular,2,feb,165,1,-1,0,unknown,no
33,technician,married,secondary,no,804,no,yes,telephone,18,aug,212,2,-1,0,unknown,no
51,management,married,tertiary,no,1394,yes,no,cellular,5,aug,115,1,-1,0,unknown,no
38,management,married,tertiary,no,1875,no,no,cellular,17,nov,286,1,-1,0,unknown,no
53,technician,married,secondary,no,384,yes,no,unknown,5,may,176,1,-1,0,unknown,no
33,technician,married,tertiary,no,-370,yes,no,cellular,26,aug,108,7,-1,0,unknown,no
30,technician,married,secondary,no,776,no,no,cellular,7,aug,72,1,99,2,success,no
45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no
40,entrepreneur,married,secondary,no,-125,no,yes,cellular,31,jul,369,5,-1,0,unknown,no
29,admin.,single,secondary,no,-498,yes,no,unknown,20,jun,17,14,-1,0,unknown,no
57,retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,unknown,no
43,blue-collar,married,primary,no,1401,yes,no,unknown,12,may,195,2,-1,0,unknown,no
62,retired,married,primary,no,0,no,no,telephone,15,oct,280,1,-1,0,unknown,no
35,management,divorced,tertiary,no,3837,yes,no,unknown,8,may,1084,1,-1,0,unknown,yes
43,management,married,tertiary,no,21510,no,no,cellular,8,aug,248,2,-1,0,unknown,no
24,student,single,tertiary,no,1535,yes,no,unknown,12,may,126,2,-1,0,unknown,no
31,technician,married,secondary,no,141,no,no,cellular,20,aug,110,2,-1,0,unknown,no
60,housemaid,divorced,secondary,no,555,yes,no,cellular,22,jul,261,3,-1,0,unknown,no
52,technician,married,secondary,no,-1076,yes,no,cellular,31,jul,58,2,-1,0,unknown,no
49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,unknown,yes
29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes
30,services,married,secondary,no,134,yes,no,cellular,17,apr,834,1,-1,0,unknown,no
39,management,married,tertiary,no,3590,no,no,cellular,8,aug,198,2,-1,0,unknown,no
58,blue-collar,single,primary,no,26,yes,no,cellular,12,may,600,4,-1,0,unknown,no
46,technician,married,secondary,no,1029,yes,no,unknown,14,may,142,1,-1,0,unknown,no
45,technician,married,secondary,no,77,no,no,cellular,28,aug,90,1,-1,0,unknown,no
26,management,single,tertiary,no,15,no,no,cellular,24,mar,116,2,-1,0,unknown,no
44,admin.,single,tertiary,no,10,no,no,unknown,1,jul,158,2,-1,0,unknown,no
35,blue-collar,married,primary,no,624,yes,no,unknown,7,may,163,1,-1,0,unknown,no
33,admin.,married,secondary,no,258,yes,no,cellular,5,may,37,1,-1,0,unknown,no
57,entrepreneur,married,,no,975,yes,yes,cellular,22,jul,236,4,-1,0,unknown,no
27,blue-collar,single,secondary,no,535,no,no,cellular,13,may,159,1,87,3,success,yes
50,blue-collar,divorced,secondary,no,204,yes,yes,unknown,14,may,421,1,-1,0,unknown,no
31,management,single,tertiary,no,587,yes,no,cellular,20,apr,16,4,-1,0,unknown,no
37,technician,married,secondary,no,5287,yes,yes,cellular,19,nov,599,4,100,2,failure,no
30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown,no
51,technician,single,secondary,no,511,yes,yes,unknown,28,may,67,2,-1,0,unknown,no
30,student,single,tertiary,no,300,no,no,cellular,6,feb,38,1,-1,0,unknown,no
32,technician,single,secondary,no,10,no,no,cellular,19,aug,,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,yes
42,technician,married,secondary,no,-113,yes,yes,cellular,29,jul,32,5,-1,0,unknown,no
40,management,married,tertiary,no,526,yes,no,cellular,20,aug,113,4,-1,0,unknown,no
50,blue-collar,married,primary,no,231,yes,no,unknown,16,may,171,4,-1,0,unknown,no
38,technician,single,secondary,no,325,no,no,cellular,3,feb,14,6,196,2,,no
36,management,married,tertiary,no,1594,yes,no,cellular,31,jul,544,5,-1,0,unknown,no
30,self-employed,single,tertiary,no,1495,no,no,cellular,6,aug,898,2,-1,0,unknown,no
50,retired,married,secondary,no,0,yes,yes,unknown,17,jun,328,3,-1,0,unknown,no
42,self-employed,married,tertiary,no,5,yes,no,unknown,13,may,853,1,-1,0,unknown,no
28,student,single,secondary,no,217,yes,no,cellular,15,may,238,2,372,1,failure,no
27,blue-collar,married,secondary,no,379,yes,yes,unknown,6,jun,252,4,-1,0,unknown,no
43,management,married,tertiary,no,254,yes,yes,cellular,15,jul,104,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,337,yes,no,cellular,12,may,450,2,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,4,yes,yes,cellular,2,feb,871,4,-1,0,unknown,no
29,admin.,divorced,secondary,no,891,no,no,unknown,12,may,820,1,-1,0,unknown,no
28,technician,married,secondary,no,880,yes,no,unknown,26,may,188,1,-1,0,unknown,no
51,blue-collar,married,,no,1137,no,no,unknown,11,jun,76,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,16727,yes,no,cellular,20,apr,152,2,-1,0,unknown,no
34,technician,divorced,secondary,no,558,yes,no,cellular,7,may,130,2,167,5,failure,no
43,management,divorced,tertiary,no,0,no,no,cellular,20,nov,154,2,-1,0,unknown,no
28,self-employed,single,secondary,no,123,yes,no,unknown,9,may,97,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,3743,yes,no,unknown,14,may,136,1,-1,0,unknown,no
55,entrepreneur,married,secondary,no,8104,no,no,cellular,6,feb,213,2,-1,0,unknown,no
52,technician,married,tertiary,no,104,no,no,cellular,14,aug,244,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,no,no,unknown,7,may,107,1,-1,0,unknown,no
51,management,married,tertiary,no,0,no,no,unknown,7,jun,302,1,-1,0,unknown,yes
40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown,no
47,services,married,secondary,no,543,yes,no,unknown,15,may,141,1,-1,0,unknown,no
27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes
228,student,single,secondary,no,1925,no,no,cellular,26,feb,139,1,93,3,success,no
41,blue-collar,married,secondary,no,-68,yes,no,unknown,14,may,429,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,20,no,no,cellular,19,aug,106,7,-1,0,unknown,no
49,services,married,secondary,no,3554,no,no,cellular,4,aug,39,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
41,admin.,married,secondary,no,2661,yes,no,telephone,24,jul,258,1,-1,0,unknown,no
45,technician,married,secondary,no,89,yes,no,unknown,15,may,175,2,-1,0,unknown,no
46,services,divorced,secondary,no,281,yes,yes,cellular,6,may,267,1,-1,0,unknown,no
36,self-employed,married,secondary,no,351,yes,no,cellular,17,apr,1554,3,343,2,failure,no
36,technician,married,secondary,no,377,yes,yes,cellular,19,nov,135,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,153,yes,no,unknown,27,may,389,1,-1,0,unknown,no
44,management,married,tertiary,no,278,no,no,cellular,28,aug,95,4,-1,0,unknown,no
60,housemaid,married,primary,no,726,no,yes,cellular,30,jul,94,5,-1,0,unknown,no
52,unknown,married,,no,1317,no,no,unknown,12,jun,58,1,-1,0,unknown,no
45,housemaid,married,tertiary,no,0,no,no,unknown,9,jun,100,1,-1,0,unknown,no
27,student,single,,no,1444,no,no,cellular,4,may,130,1,91,2,failure,no
44,technician,married,secondary,no,7876,yes,no,cellular,20,nov,212,1,101,2,failure,no
50,admin.,married,secondary,no,858,no,no,cellular,9,jul,41,12,-1,0,unknown,no
40,blue-collar,married,secondary,no,3122,yes,no,unknown,12,may,344,3,-1,0,unknown,no
36,management,married,tertiary,no,96,no,no,cellular,30,jul,729,4,-1,0,unknown,yes
30,technician,single,secondary,no,0,no,no,cellular,8,aug,216,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,173,2,-1,0,unknown,no
26,management,single,tertiary,no,157,yes,no,cellular,30,jan,78,2,-1,0,unknown,no
53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no
23,technician,single,,no,710,yes,no,unknown,19,may,374,6,-1,0,unknown,no
46,management,married,tertiary,no,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,no
51,housemaid,divorced,tertiary,no,370,yes,no,cellular,19,aug,109,3,-1,0,unknown,no
57,unknown,single,secondary,no,316,no,no,unknown,20,jun,8,7,-1,0,unknown,no
54,admin.,married,,no,140,no,no,telephone,27,apr,473,2,182,2,failure,yes
39,self-employed,divorced,tertiary,no,0,no,no,cellular,8,aug,34,2,-1,0,unknown,no
46,management,married,tertiary,no,765,no,no,cellular,6,aug,71,2,-1,0,unknown,no
32,self-employed,married,tertiary,no,1676,yes,no,cellular,9,sep,223,2,-1,0,unknown,no
35,management,married,tertiary,no,2472,no,no,cellular,18,nov,586,2,-1,0,unknown,no
39,blue-collar,marirred,primary,no,1397,yes,no,unknown,12,jun,10,1,-1,0,unknown,no
55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,no
61,retired,married,secondary,no,195,yes,yes,unknown,6,may,179,1,-1,0,unknown,no
40,technician,married,secondary,no,-496,no,no,telephone,28,jul,22,2,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,219,yes,no,cellular,18,may,76,2,356,1,failure,no
37,management,single,tertiary,no,2576,yes,no,cellular,13,may,417,1,-1,0,unknown,no
31,technician,single,secondary,no,391,no,no,cellular,13,aug,336,2,-1,0,unknown,no
45,technician,divorced,secondary,no,1738,no,no,cellular,7,aug,114,2,-1,0,unknown,no
42,housemaid,married,,no,72,no,no,unknown,16,jun,22,1,-1,0,unknown,no
30,admin.,married,secondary,no,-150,yes,no,cellular,6,may,174,1,365,1,failure,no
34,management,single,tertiary,no,417,yes,no,cellular,5,aug,270,1,174,15,failure,yes
59,retired,married,primary,no,0,no,no,cellular,12,aug,66,2,-1,0,unknown,no
39,blue-collar,M,tertiary,no,206,yes,yes,unknown,28,may,153,3,-1,0,unknown,no
28,management,married,tertiary,no,82,yes,yes,unknown,16,may,225,1,-1,0,unknown,no
32,services,married,secondary,no,2833,yes,no,cellular,30,mar,415,1,-1,0,unknown,no
32,admin.,married,secondary,no,347,yes,no,cellular,31,jul,155,13,-1,0,unknown,no
33,blue-collar,married,secondary,no,-367,yes,yes,unknown,26,may,221,2,-1,0,unknown,no
26,management,single,tertiary,no,170,no,no,cellular,2,oct,160,2,109,1,success,no
36,blue-collar,married,,no,-742,yes,yes,cellular,31,jul,110,3,-1,0,unknown,no
34,technician,married,secondary,yes,-172,no,no,cellular,22,aug,177,2,-1,0,unknown,no
50,technician,married,secondary,no,2242,no,no,cellular,17,nov,170,2,-1,0,unknown,no
33,management,single,tertiary,no,417,yes,no,cellular,6,feb,83,1,-1,0,unknown,no
31,entrepreneur,single,secondary,no,159,yes,no,cellular,21,nov,66,1,182,1,failure,no
30,admin.,single,tertiary,no,33,yes,no,cellular,25,jul,396,1,-1,0,unknown,no
43,technician,married,secondary,no,328,no,no,cellular,22,aug,79,2,-1,0,unknown,no
33,services,single,secondary,no,245,yes,no,unknown,2,jun,140,3,-1,0,unknown,no
49,technician,married,secondary,no,425,yes,no,cellular,12,may,816,1,342,4,failure,no
35,technician,M,secondary,no,0,no,no,cellular,20,nov,251,1,-1,0,unknown,no
56,technician,married,primary,no,675,yes,no,unknown,29,may,137,1,-1,0,unknown,no
